file,duration
23189.wav,1.286
2319.wav,7.177
23190.wav,3.613
23191.wav,1.278
23192.wav,1.883
23193.wav,9.21
23194.wav,3.32
23195.wav,2.672
23196.wav,1.826
23197.wav,2.705
23198.wav,2.039
23199.wav,2.608
232.wav,1.114
2320.wav,5.71
23200.wav,1.569
23201.wav,1.576
23202.wav,2.843
23203.wav,1.577
23204.wav,2.498
23205.wav,1.677
23206.wav,3.618
23207.wav,1.89
23208.wav,13.831
23209.wav,4.776
2321.wav,4.278
23210.wav,3.926
23211.wav,5.266
23212.wav,4.098
23213.wav,4.491
23214.wav,2.822
23215.wav,0.941
23216.wav,2.658
23217.wav,10.604
23218.wav,1.896
23219.wav,8.502
2322.wav,1.225
23220.wav,1.302
23221.wav,3.99
23222.wav,3.608
23223.wav,3.201
23224.wav,2.597
23225.wav,17.891
23226.wav,5.665
23227.wav,2.917
23228.wav,2.513
23229.wav,12.206
2323.wav,3.381
23230.wav,8.041
23231.wav,2.177
23232.wav,8.306
23233.wav,6.707
23234.wav,1.015
23235.wav,9.953
23236.wav,2.101
23237.wav,5.985
23238.wav,5.323
23239.wav,2.862
2324.wav,5.21
23240.wav,7.726
23241.wav,3.09
23242.wav,3.618
23243.wav,3.364
23244.wav,2.838
23245.wav,2.477
23246.wav,1.362
23247.wav,1.919
23248.wav,0.69
23249.wav,4.912
2325.wav,3.302
23250.wav,1.663
23251.wav,4.94
23252.wav,1.596
23253.wav,1.856
23254.wav,5.614
23255.wav,3.605
23256.wav,1.484
23257.wav,4.534
23258.wav,5.136
23259.wav,4.454
2326.wav,2.545
23260.wav,3.446
23261.wav,3.252
23262.wav,2.028
23263.wav,9.396
23264.wav,4.98
23265.wav,6.367
23266.wav,3.141
23267.wav,5.903
23268.wav,6.318
23269.wav,1.433
2327.wav,5.044
23270.wav,1.778
23271.wav,5.526
23272.wav,7.681
23273.wav,2.113
23274.wav,1.629
23275.wav,2.613
23276.wav,1.945
23277.wav,2.216
23278.wav,5.228
23279.wav,8.961
2328.wav,8.113
23280.wav,4.641
23281.wav,5.52
23282.wav,2.135
23283.wav,1.412
23284.wav,8.043
23285.wav,4.135
23286.wav,5.078
23287.wav,4.158
23288.wav,7.606
23289.wav,1.326
2329.wav,1.81
23290.wav,2.418
23291.wav,4.905
23292.wav,5.876
23293.wav,3.55
23294.wav,8.37
23295.wav,2.078
23296.wav,9.306
23297.wav,1.709
23298.wav,6.61
23299.wav,4.3
233.wav,2.344
2330.wav,5.803
23300.wav,3.319
23301.wav,5.068
23302.wav,1.399
23303.wav,3.129
23304.wav,1.247
23305.wav,16.413
23306.wav,4.139
23307.wav,3.731
23308.wav,7.321
23309.wav,5.42
2331.wav,2.068
23310.wav,7.956
23311.wav,3.248
23312.wav,22.251
23313.wav,2.625
23314.wav,3.222
23315.wav,1.936
23316.wav,1.38
23317.wav,2.709
23318.wav,9.148
23319.wav,2.342
2332.wav,2.191
23320.wav,2.145
23321.wav,8.929
23322.wav,5.444
23323.wav,3.667
23324.wav,7.661
23325.wav,1.535
23326.wav,1.735
23327.wav,1.756
23328.wav,1.603
23329.wav,3.362
2333.wav,1.367
23330.wav,2.168
23331.wav,3.584
23332.wav,2.848
23333.wav,1.773
23334.wav,12.669
23335.wav,10.96
23336.wav,2.02
23337.wav,4.378
23338.wav,4.897
23339.wav,1.722
2334.wav,7.93
23340.wav,0.971
23341.wav,2.521
23342.wav,1.935
23343.wav,1.374
23344.wav,1.596
23345.wav,3.815
23346.wav,6.715
23347.wav,5.462
23348.wav,2.334
23349.wav,5.83
2335.wav,2.983
23350.wav,4.777
23351.wav,3.88
23352.wav,1.662
23353.wav,1.653
23354.wav,3.589
23355.wav,1.767
23356.wav,2.347
23357.wav,1.738
23358.wav,1.926
23359.wav,3.249
2336.wav,1.41
23360.wav,8.594
23361.wav,2.707
23362.wav,2.045
23363.wav,1.671
23364.wav,3.431
23365.wav,5.437
23366.wav,11.749
23367.wav,1.541
23368.wav,1.553
23369.wav,15.718
2337.wav,1.451
23370.wav,2.412
23371.wav,2.754
23372.wav,12.868
23373.wav,4.054
23374.wav,7.689
23375.wav,1.563
23376.wav,6.292
23377.wav,4.892
23378.wav,6.295
23379.wav,2.468
2338.wav,5.448
23380.wav,4.613
23381.wav,4.346
23382.wav,9.811
23383.wav,5.975
23384.wav,10.036
23385.wav,5.807
23386.wav,5.537
23387.wav,4.029
23388.wav,21.107
23389.wav,5.156
2339.wav,2.663
23390.wav,4.592
23391.wav,2.233
23392.wav,6.179
23393.wav,6.821
23394.wav,4.121
23395.wav,7.162
23396.wav,20.908
23397.wav,4.644
23398.wav,1.766
23399.wav,1.56
234.wav,3.93
2340.wav,3.197
23400.wav,1.967
23401.wav,3.185
23402.wav,3.623
23403.wav,2.411
23404.wav,2.378
23405.wav,0.586
23406.wav,2.035
23407.wav,2.786
23408.wav,5.289
23409.wav,4.047
2341.wav,1.335
23410.wav,1.191
23411.wav,4.838
23412.wav,3.993
23413.wav,3.142
23414.wav,4.979
23415.wav,5.387
23416.wav,0.803
23417.wav,2.531
23418.wav,3.206
23419.wav,7.223
2342.wav,4.25
23420.wav,1.751
23421.wav,9.22
23422.wav,11.142
23423.wav,1.84
23424.wav,2.04
23425.wav,3.74
23426.wav,4.895
23427.wav,2.315
23428.wav,8.083
23429.wav,0.902
2343.wav,16.915
23430.wav,1.71
23431.wav,3.544
23432.wav,2.522
23433.wav,3.539
23434.wav,3.467
23435.wav,1.443
23436.wav,5.803
23437.wav,1.539
23438.wav,8.956
23439.wav,5.023
2344.wav,3.711
23440.wav,2.65
23441.wav,5.631
23442.wav,2.233
23443.wav,3.218
23444.wav,4.598
23445.wav,2.798
23446.wav,9.355
23447.wav,10.161
23448.wav,2.469
23449.wav,2.394
2345.wav,1.837
23450.wav,19.676
23451.wav,2.786
23452.wav,2.5
23453.wav,5.691
23454.wav,1.214
23455.wav,1.634
23456.wav,3.252
23457.wav,2.158
23458.wav,1.19
23459.wav,6.584
2346.wav,3.184
23460.wav,8.031
23461.wav,7.387
23462.wav,21.586
23463.wav,1.549
23464.wav,2.002
23465.wav,7.271
23466.wav,0.836
23467.wav,3.914
23468.wav,2.282
23469.wav,5.328
2347.wav,5.951
23470.wav,2.225
23471.wav,2.134
23472.wav,2.623
23473.wav,2.049
23474.wav,2.57
23475.wav,2.279
23476.wav,16.715
23477.wav,1.209
23478.wav,1.685
23479.wav,2.434
2348.wav,1.673
23480.wav,5.665
23481.wav,1.613
23482.wav,5.269
23483.wav,2.813
23484.wav,5.059
23485.wav,2.797
23486.wav,1.444
23487.wav,4.552
23488.wav,2.079
23489.wav,13.889
2349.wav,3.933
23490.wav,7.691
23491.wav,4.899
23492.wav,2.218
23493.wav,1.001
23494.wav,2.118
23495.wav,10.428
23496.wav,7.781
23497.wav,4.333
23498.wav,4.54
23499.wav,3.929
235.wav,3.966
2350.wav,4.98
23500.wav,5.467
23501.wav,1.494
23502.wav,1.499
23503.wav,2.21
23504.wav,6.105
23505.wav,6.369
23506.wav,10.167
23507.wav,6.256
23508.wav,3.518
23509.wav,2.451
2351.wav,2.569
23510.wav,2.137
23511.wav,5.336
23512.wav,6.528
23513.wav,1.717
23514.wav,6.26
23515.wav,3.911
23516.wav,3.358
23517.wav,4.261
23518.wav,2.115
23519.wav,2.368
2352.wav,1.856
23520.wav,3.546
23521.wav,1.84
23522.wav,1.732
23523.wav,9.978
23524.wav,2.384
23525.wav,4.239
23526.wav,2.525
23527.wav,7.803
23528.wav,4.862
23529.wav,4.623
2353.wav,11.22
23530.wav,8.453
23531.wav,6.212
23532.wav,4.271
23533.wav,2.66
23534.wav,5.18
23535.wav,3.793
23536.wav,9.872
23537.wav,8.411
23538.wav,2.959
23539.wav,4.61
2354.wav,1.849
23540.wav,1.844
23541.wav,6.654
23542.wav,7.736
23543.wav,0.928
23544.wav,2.249
23545.wav,1.24
23546.wav,1.817
23547.wav,0.952
23548.wav,4.175
23549.wav,5.156
2355.wav,1.076
23550.wav,6.301
23551.wav,1.847
23552.wav,3.085
23553.wav,2.243
23554.wav,13.5
23555.wav,4.216
23556.wav,3.604
23557.wav,23.437
23558.wav,3.52
23559.wav,3.149
2356.wav,0.933
23560.wav,0.668
23561.wav,6.855
23562.wav,8.291
23563.wav,2.387
23564.wav,3.427
23565.wav,6.533
23566.wav,2.25
23567.wav,2.791
23568.wav,21.68
23569.wav,7.112
2357.wav,2.416
23570.wav,5.314
23571.wav,2.161
23572.wav,2.145
23573.wav,2.559
23574.wav,12.139
23575.wav,1.421
23576.wav,10.179
23577.wav,2.798
23578.wav,3.416
23579.wav,2.999
2358.wav,12.082
23580.wav,7.809
23581.wav,8.883
23582.wav,1.628
23583.wav,2.116
23584.wav,4.905
23585.wav,20.965
23586.wav,5.923
23587.wav,4.484
23588.wav,2.452
23589.wav,1.757
2359.wav,2.513
23590.wav,2.413
23591.wav,1.93
23592.wav,2.439
23593.wav,5.33
23594.wav,1.878
23595.wav,9.803
23596.wav,2.295
23597.wav,1.153
23598.wav,3.368
23599.wav,5.529
236.wav,1.483
2360.wav,1.402
23600.wav,5.719
23601.wav,3.944
23602.wav,1.498
23603.wav,5.485
23604.wav,1.883
23605.wav,3.102
23606.wav,3.485
23607.wav,4.025
23608.wav,5.559
23609.wav,2.306
2361.wav,9.614
23610.wav,10.725
23611.wav,0.917
23612.wav,1.903
23613.wav,4.176
23614.wav,3.863
23615.wav,1.614
23616.wav,4.136
23617.wav,6.559
23618.wav,5.415
23619.wav,5.68
2362.wav,1.565
23620.wav,7.268
23621.wav,3.904
23622.wav,2.133
23623.wav,4.707
23624.wav,5.124
23625.wav,2.384
23626.wav,5.744
23627.wav,18.88
23628.wav,0.964
23629.wav,1.078
2363.wav,3.471
23630.wav,1.2
23631.wav,2.871
23632.wav,1.329
23633.wav,2.987
23634.wav,3.756
23635.wav,2.78
23636.wav,4.796
23637.wav,8.503
23638.wav,7.603
23639.wav,4.344
2364.wav,1.572
23640.wav,2.57
23641.wav,2.586
23642.wav,4.695
23643.wav,2.891
23644.wav,9.815
23645.wav,3.253
23646.wav,8.873
23647.wav,1.18
23648.wav,2.829
23649.wav,1.821
2365.wav,0.722
23650.wav,3.285
23651.wav,1.551
23652.wav,4.349
23653.wav,14.374
23654.wav,0.867
23655.wav,7.232
23656.wav,9.908
23657.wav,2.727
23658.wav,5.402
23659.wav,3.332
2366.wav,4.157
23660.wav,1.828
23661.wav,6.891
23662.wav,2.474
23663.wav,4.43
23664.wav,3.942
23665.wav,4.674
23666.wav,3.005
23667.wav,0.563
23668.wav,2.645
23669.wav,6.998
2367.wav,3.068
23670.wav,2.035
23671.wav,6.258
23672.wav,3.889
23673.wav,2.176
23674.wav,3.187
23675.wav,1.936
23676.wav,2.377
23677.wav,3.834
23678.wav,8.271
23679.wav,5.472
2368.wav,1.987
23680.wav,3.656
23681.wav,1.697
23682.wav,2.299
23683.wav,2.514
23684.wav,1.535
23685.wav,6.183
23686.wav,6.876
23687.wav,6.095
23688.wav,1.835
23689.wav,3.892
2369.wav,9.924
23690.wav,2.966
23691.wav,4.682
23692.wav,1.612
23693.wav,2.588
23694.wav,1.403
23695.wav,2.793
23696.wav,2.819
23697.wav,5.962
23698.wav,2.799
23699.wav,2.458
237.wav,4.08
2370.wav,5.291
23700.wav,11.975
23701.wav,5.536
23702.wav,1.495
23703.wav,1.473
23704.wav,2.94
23705.wav,4.739
23706.wav,0.938
23707.wav,4.883
23708.wav,2.925
23709.wav,5.94
2371.wav,5.409
23710.wav,2.875
23711.wav,2.265
23712.wav,5.694
23713.wav,3.704
23714.wav,5.346
23715.wav,2.672
23716.wav,2.454
23717.wav,3.567
23718.wav,2.996
23719.wav,3.764
2372.wav,1.56
23720.wav,2.119
23721.wav,2.075
23722.wav,7.32
23723.wav,6.511
23724.wav,6.311
23725.wav,5.188
23726.wav,8.874
23727.wav,1.426
23728.wav,4.499
23729.wav,1.174
2373.wav,2.875
23730.wav,4.602
23731.wav,2.112
23732.wav,4.325
23733.wav,6.757
23734.wav,6.422
23735.wav,5.733
23736.wav,2.031
23737.wav,2.755
23738.wav,2.531
23739.wav,5.881
2374.wav,3.44
23740.wav,7.613
23741.wav,9.36
23742.wav,7.507
23743.wav,23.08
23744.wav,5.368
23745.wav,5.225
23746.wav,1.957
23747.wav,2.496
23748.wav,2.449
23749.wav,7.091
2375.wav,5.668
23750.wav,7.447
23751.wav,1.585
23752.wav,4.251
23753.wav,1.557
23754.wav,3.131
23755.wav,1.451
23756.wav,1.287
23757.wav,4.809
23758.wav,2.131
23759.wav,1.284
2376.wav,6.439
23760.wav,1.205
23761.wav,2.602
23762.wav,3.157
23763.wav,1.18
23764.wav,7.418
23765.wav,4.736
23766.wav,2.504
23767.wav,11.909
23768.wav,1.621
23769.wav,8.017
2377.wav,14.368
23770.wav,3.85
23771.wav,6.579
23772.wav,6.907
23773.wav,10.464
23774.wav,9.322
23775.wav,6.344
23776.wav,6.068
23777.wav,7.908
23778.wav,2.544
23779.wav,2.989
2378.wav,3.323
23780.wav,2.528
23781.wav,2.786
23782.wav,2.802
23783.wav,0.866
23784.wav,2.865
23785.wav,1.521
23786.wav,1.554
23787.wav,4.199
23788.wav,3.283
23789.wav,2.787
2379.wav,1.916
23790.wav,10.495
23791.wav,3.141
23792.wav,3.705
23793.wav,2.167
23794.wav,2.974
23795.wav,5.948
23796.wav,6.378
23797.wav,1.645
23798.wav,2.376
23799.wav,1.704
238.wav,4.607
2380.wav,19.037
23800.wav,4.099
23801.wav,2.075
23802.wav,8.947
23803.wav,0.853
23804.wav,11.152
23805.wav,2.911
23806.wav,11.828
23807.wav,5.172
23808.wav,1.743
23809.wav,0.749
2381.wav,3.015
23810.wav,1.236
23811.wav,4.266
23812.wav,3.923
23813.wav,8.18
23814.wav,2.629
23815.wav,2.176
23816.wav,2.862
23817.wav,8.064
23818.wav,1.584
23819.wav,13.846
2382.wav,3.999
23820.wav,3.676
23821.wav,8.931
23822.wav,4.621
23823.wav,1.956
23824.wav,4.364
23825.wav,7.45
23826.wav,3.417
23827.wav,2.289
23828.wav,2.438
23829.wav,1.646
2383.wav,3.693
23830.wav,2.664
23831.wav,3.158
23832.wav,1.865
23833.wav,4.317
23834.wav,3.32
23835.wav,7.517
23836.wav,3.036
23837.wav,2.16
23838.wav,5.93
23839.wav,1.516
2384.wav,2.728
23840.wav,8.287
23841.wav,2.016
23842.wav,4.044
23843.wav,3.771
23844.wav,4.498
23845.wav,3.029
23846.wav,1.642
23847.wav,1.862
23848.wav,9.718
23849.wav,1.714
2385.wav,2.186
23850.wav,1.962
23851.wav,4.81
23852.wav,14.48
23853.wav,0.84
23854.wav,3.167
23855.wav,2.829
23856.wav,4.455
23857.wav,3.382
23858.wav,10.316
23859.wav,2.773
2386.wav,1.409
23860.wav,3.519
23861.wav,4.845
23862.wav,3.752
23863.wav,8.885
23864.wav,3.034
23865.wav,6.768
23866.wav,5.422
23867.wav,2.974
23868.wav,4.457
23869.wav,11.068
2387.wav,5.989
23870.wav,6.042
23871.wav,3.288
23872.wav,1.365
23873.wav,3.237
23874.wav,3.256
23875.wav,1.716
23876.wav,1.796
23877.wav,7.171
23878.wav,3.948
23879.wav,8.31
2388.wav,4.282
23880.wav,1.875
23881.wav,9.079
23882.wav,2.737
23883.wav,4.067
23884.wav,4.927
23885.wav,11.373
23886.wav,5.304
23887.wav,11.415
23888.wav,2.08
23889.wav,1.442
2389.wav,2.25
23890.wav,4.368
23891.wav,3.245
23892.wav,1.65
23893.wav,2.614
23894.wav,2.227
23895.wav,4.004
23896.wav,2.225
23897.wav,3.421
23898.wav,13.995
23899.wav,2.57
239.wav,3.162
2390.wav,5.972
23900.wav,1.321
23901.wav,3.496
23902.wav,1.607
23903.wav,3.339
23904.wav,2.35
23905.wav,2.377
23906.wav,2.422
23907.wav,3.887
23908.wav,1.151
23909.wav,1.004
2391.wav,8.316
23910.wav,4.431
23911.wav,5.144
23912.wav,3.91
23913.wav,3.029
23914.wav,0.842
23915.wav,2.113
23916.wav,4.269
23917.wav,7.378
23918.wav,7.052
23919.wav,5.206
2392.wav,14.068
23920.wav,2.307
23921.wav,3.873
23922.wav,3.306
23923.wav,0.822
23924.wav,2.471
23925.wav,2.794
23926.wav,4.202
23927.wav,1.89
23928.wav,3.516
23929.wav,1.916
2393.wav,3.204
23930.wav,2.885
23931.wav,2.653
23932.wav,1.829
23933.wav,4.962
23934.wav,3.832
23935.wav,3.918
23936.wav,4.943
23937.wav,4.251
23938.wav,2.843
23939.wav,2.192
2394.wav,4.789
23940.wav,1.209
23941.wav,1.375
23942.wav,7.477
23943.wav,4.563
23944.wav,4.843
23945.wav,2.394
23946.wav,1.073
23947.wav,13.635
23948.wav,1.334
23949.wav,2.2
2395.wav,3.612
23950.wav,5.051
23951.wav,1.434
23952.wav,3.366
23953.wav,2.511
23954.wav,1.386
23955.wav,1.54
23956.wav,2.627
23957.wav,5.232
23958.wav,2.088
23959.wav,1.671
2396.wav,14.002
23960.wav,3.099
23961.wav,4.164
23962.wav,3.932
23963.wav,5.369
23964.wav,2.336
23965.wav,3.219
23966.wav,5.849
23967.wav,4.453
23968.wav,1.369
23969.wav,2.995
2397.wav,2.352
23970.wav,3.108
23971.wav,3.885
23972.wav,13.315
23973.wav,1.245
23974.wav,4.206
23975.wav,2.289
23976.wav,6.179
23977.wav,2.986
23978.wav,23.174
23979.wav,2.189
2398.wav,3.45
23980.wav,3.279
23981.wav,3.873
23982.wav,1.886
23983.wav,1.946
23984.wav,17.918
23985.wav,2.371
23986.wav,0.811
23987.wav,2.4
23988.wav,2.314
23989.wav,7.333
2399.wav,4.096
23990.wav,3.262
23991.wav,3.204
23992.wav,1.756
23993.wav,1.987
23994.wav,1.727
23995.wav,2.8
23996.wav,4.057
23997.wav,7.884
23998.wav,3.549
23999.wav,1.866
24.wav,2.408
240.wav,2.131
2400.wav,5.266
24000.wav,2.062
24001.wav,3.038
24002.wav,5.307
24003.wav,1.162
24004.wav,1.233
24005.wav,10.798
24006.wav,5.468
24007.wav,3.055
24008.wav,1.329
24009.wav,1.878
2401.wav,6.357
24010.wav,3.167
24011.wav,1.66
24012.wav,2.46
24013.wav,1.458
24014.wav,2.068
24015.wav,0.609
24016.wav,2.316
24017.wav,4.663
24018.wav,4.901
24019.wav,1.518
2402.wav,1.499
24020.wav,2.865
24021.wav,11.285
24022.wav,5.777
24023.wav,2.615
24024.wav,3.243
24025.wav,5.523
24026.wav,2.577
24027.wav,6.168
24028.wav,4.91
24029.wav,5.317
2403.wav,2.158
24030.wav,2.727
24031.wav,7.151
24032.wav,6.468
24033.wav,2.945
24034.wav,4.441
24035.wav,2.182
24036.wav,3.062
24037.wav,3.58
24038.wav,8.263
24039.wav,6.985
2404.wav,5.367
24040.wav,5.496
24041.wav,3.205
24042.wav,2.122
24043.wav,2.412
24044.wav,2.269
24045.wav,3.253
24046.wav,6.225
24047.wav,8.143
24048.wav,2.729
24049.wav,2.167
2405.wav,3.821
24050.wav,2.631
24051.wav,7.919
24052.wav,3.296
24053.wav,1.573
24054.wav,2.643
24055.wav,9.271
24056.wav,2.953
24057.wav,8.648
24058.wav,9.296
24059.wav,0.905
2406.wav,2.716
24060.wav,2.599
24061.wav,1.271
24062.wav,1.621
24063.wav,16.018
24064.wav,11.57
24065.wav,1.453
24066.wav,6.038
24067.wav,1.539
24068.wav,7.203
24069.wav,3.305
2407.wav,2.375
24070.wav,2.292
24071.wav,2.739
24072.wav,2.381
24073.wav,1.414
24074.wav,4.162
24075.wav,10.183
24076.wav,7.108
24077.wav,2.433
24078.wav,8.515
24079.wav,21.375
2408.wav,2.229
24080.wav,5.531
24081.wav,2.588
24082.wav,1.691
24083.wav,2.558
24084.wav,5.039
24085.wav,8.841
24086.wav,5.112
24087.wav,1.88
24088.wav,7.927
24089.wav,0.822
2409.wav,2.83
24090.wav,12.864
24091.wav,1.659
24092.wav,14.548
24093.wav,1.771
24094.wav,5.109
24095.wav,1.226
24096.wav,2.665
24097.wav,2.606
24098.wav,4.117
24099.wav,6.834
241.wav,1.921
2410.wav,3.369
24100.wav,1.618
24101.wav,6.367
24102.wav,1.562
24103.wav,7.387
24104.wav,1.404
24105.wav,1.001
24106.wav,2.433
24107.wav,12.118
24108.wav,11.062
24109.wav,2.898
2411.wav,0.77
24110.wav,2.437
24111.wav,1.532
24112.wav,3.504
24113.wav,3.083
24114.wav,5.173
24115.wav,3.309
24116.wav,1.826
24117.wav,1.849
24118.wav,4.553
24119.wav,2.866
2412.wav,3.98
24120.wav,1.514
24121.wav,10.657
24122.wav,4.504
24123.wav,1.797
24124.wav,3.17
24125.wav,4.533
24126.wav,6.237
24127.wav,4.731
24128.wav,2.93
24129.wav,2.523
2413.wav,1.617
24130.wav,5.794
24131.wav,4.602
24132.wav,4.617
24133.wav,2.892
24134.wav,4.249
24135.wav,8.19
24136.wav,4.587
24137.wav,2.056
24138.wav,2.709
24139.wav,2.797
2414.wav,18.602
24140.wav,7.399
24141.wav,1.0
24142.wav,4.61
24143.wav,1.265
24144.wav,6.032
24145.wav,1.36
24146.wav,1.255
24147.wav,0.634
24148.wav,4.251
24149.wav,6.407
2415.wav,2.819
24150.wav,2.19
24151.wav,2.875
24152.wav,3.793
24153.wav,5.396
24154.wav,0.989
24155.wav,2.317
24156.wav,3.205
24157.wav,1.125
24158.wav,11.387
24159.wav,5.012
2416.wav,2.737
24160.wav,1.972
24161.wav,5.182
24162.wav,2.954
24163.wav,4.902
24164.wav,8.639
24165.wav,3.987
24166.wav,3.232
24167.wav,24.141
24168.wav,2.92
24169.wav,3.493
2417.wav,5.057
24170.wav,2.42
24171.wav,2.272
24172.wav,2.379
24173.wav,2.88
24174.wav,1.79
24175.wav,9.11
24176.wav,4.169
24177.wav,3.338
24178.wav,2.898
24179.wav,2.66
2418.wav,3.471
24180.wav,1.852
24181.wav,11.361
24182.wav,1.303
24183.wav,6.258
24184.wav,4.052
24185.wav,1.639
24186.wav,8.615
24187.wav,4.123
24188.wav,1.55
24189.wav,1.908
2419.wav,4.27
24190.wav,6.025
24191.wav,3.815
24192.wav,3.753
24193.wav,3.201
24194.wav,1.491
24195.wav,2.584
24196.wav,2.582
24197.wav,2.978
24198.wav,5.102
24199.wav,3.893
242.wav,1.664
2420.wav,4.179
24200.wav,3.715
24201.wav,5.154
24202.wav,2.349
24203.wav,4.048
24204.wav,2.692
24205.wav,2.433
24206.wav,2.359
24207.wav,7.165
24208.wav,1.612
24209.wav,7.768
2421.wav,8.581
24210.wav,2.986
24211.wav,13.042
24212.wav,2.431
24213.wav,1.717
24214.wav,2.344
24215.wav,1.749
24216.wav,2.894
24217.wav,0.991
24218.wav,1.889
24219.wav,7.888
2422.wav,4.763
24220.wav,1.955
24221.wav,2.942
24222.wav,10.987
24223.wav,11.527
24224.wav,4.026
24225.wav,2.989
24226.wav,2.423
24227.wav,5.215
24228.wav,4.116
24229.wav,4.108
2423.wav,1.956
24230.wav,5.194
24231.wav,7.196
24232.wav,4.352
24233.wav,6.562
24234.wav,5.283
24235.wav,4.524
24236.wav,2.747
24237.wav,1.515
24238.wav,2.184
24239.wav,0.548
2424.wav,2.924
24240.wav,4.608
24241.wav,3.655
24242.wav,5.373
24243.wav,5.748
24244.wav,3.341
24245.wav,2.959
24246.wav,3.186
24247.wav,4.545
24248.wav,1.979
24249.wav,13.65
2425.wav,1.506
24250.wav,1.403
24251.wav,4.941
24252.wav,3.283
24253.wav,2.175
24254.wav,3.786
24255.wav,5.607
24256.wav,3.549
24257.wav,1.794
24258.wav,0.659
24259.wav,3.62
2426.wav,1.729
24260.wav,21.609
24261.wav,1.455
24262.wav,2.813
24263.wav,5.88
24264.wav,2.68
24265.wav,2.481
24266.wav,1.423
24267.wav,1.411
24268.wav,18.953
24269.wav,3.601
2427.wav,1.936
24270.wav,3.041
24271.wav,4.879
24272.wav,2.717
24273.wav,10.438
24274.wav,3.849
24275.wav,5.493
24276.wav,1.663
24277.wav,6.893
24278.wav,2.073
24279.wav,6.088
2428.wav,1.874
24280.wav,1.454
24281.wav,4.377
24282.wav,6.036
24283.wav,1.999
24284.wav,2.564
24285.wav,3.078
24286.wav,5.639
24287.wav,4.668
24288.wav,7.17
24289.wav,4.511
2429.wav,2.078
24290.wav,2.5
24291.wav,3.736
24292.wav,0.902
24293.wav,2.601
24294.wav,3.041
24295.wav,3.677
24296.wav,1.178
24297.wav,7.785
24298.wav,3.675
24299.wav,1.877
243.wav,2.917
2430.wav,5.937
24300.wav,3.985
24301.wav,3.51
24302.wav,1.544
24303.wav,4.086
24304.wav,3.308
24305.wav,2.537
24306.wav,2.21
24307.wav,0.775
24308.wav,2.893
24309.wav,5.674
2431.wav,4.183
24310.wav,4.228
24311.wav,3.513
24312.wav,5.201
24313.wav,4.188
24314.wav,1.071
24315.wav,0.814
24316.wav,3.337
24317.wav,1.555
24318.wav,5.335
24319.wav,5.282
2432.wav,24.952
24320.wav,1.629
24321.wav,2.838
24322.wav,2.141
24323.wav,15.417
24324.wav,6.998
24325.wav,3.883
24326.wav,3.638
24327.wav,3.444
24328.wav,5.062
24329.wav,1.588
2433.wav,2.847
24330.wav,1.831
24331.wav,4.156
24332.wav,3.483
24333.wav,1.312
24334.wav,3.416
24335.wav,3.049
24336.wav,4.673
24337.wav,1.691
24338.wav,2.069
24339.wav,3.009
2434.wav,0.757
24340.wav,3.055
24341.wav,2.042
24342.wav,1.864
24343.wav,1.448
24344.wav,8.166
24345.wav,2.721
24346.wav,4.659
24347.wav,7.372
24348.wav,2.849
24349.wav,4.04
2435.wav,2.275
24350.wav,15.054
24351.wav,4.978
24352.wav,2.924
24353.wav,3.582
24354.wav,7.168
24355.wav,7.418
24356.wav,5.498
24357.wav,3.824
24358.wav,7.373
24359.wav,1.909
2436.wav,4.426
24360.wav,1.633
24361.wav,3.625
24362.wav,4.852
24363.wav,3.253
24364.wav,5.567
24365.wav,6.102
24366.wav,3.833
24367.wav,10.295
24368.wav,1.616
24369.wav,2.877
2437.wav,9.168
24370.wav,5.263
24371.wav,11.805
24372.wav,3.714
24373.wav,7.09
24374.wav,3.504
24375.wav,3.568
24376.wav,0.849
24377.wav,2.454
24378.wav,1.979
24379.wav,1.289
2438.wav,0.717
24380.wav,3.411
24381.wav,2.207
24382.wav,3.467
24383.wav,2.6
24384.wav,4.585
24385.wav,3.75
24386.wav,4.13
24387.wav,1.63
24388.wav,1.557
24389.wav,5.761
2439.wav,1.556
24390.wav,2.133
24391.wav,1.392
24392.wav,5.309
24393.wav,9.853
24394.wav,1.059
24395.wav,3.958
24396.wav,2.746
24397.wav,6.92
24398.wav,4.089
24399.wav,1.993
244.wav,4.87
2440.wav,3.928
24400.wav,3.777
24401.wav,19.413
24402.wav,2.601
24403.wav,2.058
24404.wav,1.485
24405.wav,1.277
24406.wav,7.628
24407.wav,2.518
24408.wav,2.148
24409.wav,1.354
2441.wav,4.062
24410.wav,6.075
24411.wav,11.022
24412.wav,4.245
24413.wav,1.428
24414.wav,2.165
24415.wav,3.645
24416.wav,3.486
24417.wav,2.847
24418.wav,3.138
24419.wav,7.928
2442.wav,4.214
24420.wav,7.003
24421.wav,8.693
24422.wav,3.271
24423.wav,5.349
24424.wav,1.89
24425.wav,4.122
24426.wav,1.809
24427.wav,4.153
24428.wav,4.382
24429.wav,1.483
2443.wav,6.254
24430.wav,2.898
24431.wav,3.587
24432.wav,2.044
24433.wav,3.156
24434.wav,5.22
24435.wav,3.272
24436.wav,3.766
24437.wav,5.193
24438.wav,2.136
24439.wav,1.629
2444.wav,11.822
24440.wav,3.203
24441.wav,4.522
24442.wav,4.388
24443.wav,3.559
24444.wav,5.043
24445.wav,3.463
24446.wav,2.068
24447.wav,1.868
24448.wav,1.908
